	lyric	meta_GPU	meta_audio	meta_beam_width	meta_context_length	meta_genre	meta_max_len	meta_model_name	meta_model_type	meta_multinomial	meta_seed_text	meta_temperature	meta_title	meta_top_k	meta_verbose	metrics_BLEU_1_excl_Unsmoothed	metrics_BLEU_2_excl_Unsmoothed	metrics_BLEU_3_cumul_Smoothed	metrics_BLEU_3_excl_Unsmoothed	metrics_BLEU_4_cumul_Smoothed	metrics_BLEU_4_excl_Unsmoothed	metrics_POS_conformity	metrics_closestMeters	metrics_editsPerLine	metrics_rhymeDensityAP	metrics_rhymeDensityAS	metrics_rhymeDensityAV	metrics_rhymeDensityEP	metrics_rhymeDensityES	metrics_rhymeDensityEV
164	['xbos', 'xgenre', 'jazz', 'xtitle', 'freeway', 'xbol-1', 'look', 'at', 'me', 'now', ',', 'my', 'baby', 'xeol', 'xbol-2', 'look', 'at', 'me', 'now', 'xeol', 'xbol-3', 'look', 'at', 'me', 'now', 'xeol', 'xbol-4', 'look', 'at', 'me', 'now', 'xeol', 'xbol-5', 'look', 'at', 'me', 'now', 'xeol', 'xbol-6', 'look', 'at', 'me', 'now', 'xeol', 'xeos']	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.3		12	0	0.8518518518518519	0.4230769230769231	0.5448328647855304	0.2	0.37395449337625875	0.08333333333333333	1.097922222222222	['Trochaic dimeter']	2.3333333333333335	0.7692307692307693	0.7692307692307693	0.7692307692307693	0.8	0.8	0.8
165	"['xbos', 'xgenre', 'jazz', 'xtitle', 'dancing', 'in', 'the', 'moonlight', 'xbol-1', 'dancing', 'in', 'the', 'moonlight', 'xeol', 'xbol-2', 'dancing', 'in', 'the', 'moonlight', 'xeol', 'xbol-3', 'xeol', 'xbol-4', 'we', ""'re"", 'dancing', 'in', 'the', 'moonlight', 'xeol', 'xbol-5', 'we', ""'re"", 'dancing', 'in', 'the', 'moonlight', 'xeol', 'xbol-6', 'we', ""'re"", 'dancing', 'in', 'the', 'xeos']"	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.3		12	0	0.6363636363636364	0.23809523809523808	0.3296910956344324	0.005000000000000002	0.19433860737398737	0.005263157894736842	0.7025	['Trochaic trimeter']	2.1666666666666665	0.8095238095238095	0.42857142857142855	1.0476190476190477	0.75	0.75	0.75
166	['xbos', 'xgenre', 'jazz', 'xtitle', 'long', 'way', 'to', 'go', 'xbol-1', 'long', 'way', 'to', 'go', 'xeol', 'xbol-2', 'long', 'way', 'to', 'go', 'xeol', 'xbol-3', 'long', 'way', 'to', 'go', 'xeol', 'xbol-4', 'long', 'way', 'to', 'go', 'xeol', 'xbol-5', 'long', 'way', 'to', 'go', 'xeol', 'xbol-6', 'long', 'way', 'to', 'go', 'xeol', 'xeos']	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.3		12	0	0.8333333333333334	0.17391304347826086	0.376310988832766	0.04545454545454546	0.22515905965323713	0.004761904761904763	0.8073000000000001	['Iambic dimeter']	1.0	0.8695652173913043	0.8695652173913043	0.8695652173913043	1.0	1.0	1.0
167	"['xbos', 'xgenre', 'jazz', 'xtitle', 'dead', 'wrong', 'warning', 'xbol-1', 'if', 'i', 'had', 'my', 'freedom', ',', 'i', 'wouldn', ""'t"", 'need', 'it', 'xeol', 'xbol-2', 'if', 'i', 'had', 'it', ',', 'i', 'would', 'surely', 'lose', 'my', 'way', 'xeol', 'xbol-3', 'xeol', 'xbol-4', 'why', 'can', ""'t"", 'you', 'see', 'what', 'i', ""'ve"", 'xeos']"	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		3	0	0.9629629629629629	0.6538461538461539	0.5870758615412603	0.12000000000000001	0.36338441977505326	0.0041666666666666675	0.8396589743589744	['Iambic trimeter']	4.75	0.34615384615384615	0.6538461538461539	0.6923076923076923	0.0	0.0	0.0
168	"['xbos', 'xgenre', 'jazz', 'xtitle', 'i', 'do', 'xbol-1', 'i', 'don', ""'t"", 'care', 'what', 'they', 'do', 'xeol', 'xbol-2', 'i', 'don', ""'t"", 'care', 'what', 'they', 'do', 'xeol', 'xbol-3', 'i', 'don', ""'t"", 'care', 'what', 'they', 'do', 'xeol', 'xbol-4', 'i', 'don', ""'t"", 'care', 'what', 'they', 'do', 'xeol', 'xbol-5', 'i', 'xeos']"	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		3	0	0.96	0.4583333333333333	0.5617285361501573	0.17391304347826086	0.36902936901581535	0.04545454545454546	0.9960379310344827	['Iambic trimeter', 'Trochaic trimeter']	3.4	0.7916666666666666	0.7916666666666666	0.7916666666666666	0.75	0.75	0.75
169	"['xbos', 'xgenre', 'jazz', 'xtitle', 'cloudy', 'day', 'xbol-1', 'rainy', 'day', 'is', 'over', 'xeol', 'xbol-2', 'i', 'don', ""'t"", 'know', 'why', 'xeol', 'xbol-3', 'i', 'don', ""'t"", 'know', 'why', 'xeol', 'xbol-4', 'i', 'don', ""'t"", 'know', 'why', 'xeol', 'xbol-5', 'xeol', 'xbol-6', 'i', 'don', ""'t"", 'know', 'why', 'xeol', 'xbol-7', 'i', 'xeos']"	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		3	0	0.9523809523809523	0.45	0.5166521081873092	0.10526315789473682	0.31747653518288416	0.005555555555555555	0.7403	['Iambic dimeter', 'Trochaic dimeter']	2.4285714285714284	0.7	0.85	0.85	0.8	0.8	0.8
170	['xbos', 'xgenre', 'jazz', 'xtitle', 'catch', 'a', 'winner', 'xbol-1', 'catch', 'a', 'train', 'to', 'catch', 'a', 'train', 'to', 'catch', 'a', 'plane', 'xeol', 'xbol-2', 'catch', 'a', 'train', 'to', 'catch', 'a', 'train', 'to', 'catch', 'a', 'plane', 'xeol', 'xbol-3', 'catch', 'a', 'train', 'to', 'catch', 'a', 'train', ',', 'catch', 'a', 'xeos']	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		6	0	0.4996077080276159	0.02148850357108025	0.1921967070158783	0.0022204787023449597	0.11129833228521654	0.002297046933460303	0.6722583333333333	['Trochaic pentameter']	1.0	0.8709677419354839	0.6129032258064516	0.8709677419354839	0.5	0.5	0.5
171	['xbos', 'xgenre', 'jazz', 'xtitle', 'how', 'do', 'i', 'feel', 'xbol-1', 'how', 'do', 'i', 'feel', 'xeol', 'xbol-2', 'how', 'do', 'i', 'feel', 'xeol', 'xbol-3', 'how', 'do', 'i', 'feel', 'xeol', 'xbol-4', 'how', 'does', 'i', 'feel', 'xeol', 'xbol-5', 'how', 'does', 'i', 'feel', 'xeol', 'xbol-6', 'how', 'does', 'it', 'feel', 'xeol', 'xeos']	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		6	0	0.875	0.3043478260869566	0.4602547690843832	0.0909090909090909	0.3004628791307159	0.047619047619047616	1.2653	['Trochaic dimeter']	1.5	0.782608695652174	0.782608695652174	0.782608695652174	1.0	1.0	1.0
172	"['xbos', 'xgenre', 'jazz', 'xtitle', 'r', '.', 'o', '.', 'd', '.', 'xbol-1', 'instrumental', 'xeol', 'xeos', 'xbos', 'xgenre', 'nan', 'xtitle', 'on', 'the', 'road', 'to', 'paradise', '(album', 'version', ')', 'xbol-1', 'i', 'don', ""'t"", 'care', 'what', 'they', 'say', 'xeol', 'xbol-2', 'i', 'don', ""'t"", 'care', 'what', 'they', 'say', 'xeol', 'xeos']"	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		6	0	1.0	0.10000000000000002	0.3333699557546108	0.10000000000000002	0.19245008972987526	0.10000000000000002	1.8774999999999997	['Trochaic dimeter']	1.0						
173	['xbos', 'xgenre', 'jazz', 'xtitle', 'return', 'home', 'xbol-1', 'instrumental', 'xeol', 'xeos', 'xbos', 'xgenre', 'trance', 'xtitle', 'do', 'you', 'freak', 'me', 'xbol-1', 'do', 'you', 'love', 'me', 'do', 'you', 'love', 'me', 'do', 'you', 'love', 'me', 'do', 'you', 'xeol', 'xbol-2', 'do', 'you', 'love', 'me', 'do', 'you', 'love', 'me', 'do', 'xeos']	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		9	0	1.0	0.10000000000000002	0.3333699557546108	0.10000000000000002	0.19245008972987526	0.10000000000000002	1.8774999999999997	['Trochaic dimeter']	1.0						
174	['xbos', 'xgenre', 'jazz', 'xtitle', 'just', 'what', 'i', 'am', 'xbol-1', '[intro]', 'xeol', 'xbol-2', 'tell', 'me', 'what', 'i', 'am', 'xeol', 'xbol-3', 'what', 'i', 'am', ',', 'what', 'i', 'am', ',', 'what', 'i', 'am', 'xeol', 'xbol-4', 'what', 'i', 'am', ',', 'what', 'i', 'am', ',', 'what', 'i', 'am', 'xeol', 'xeos']	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		9	0	0.9642857142857143	0.48148148148148145	0.5265939682175278	0.07692307692307693	0.3377245094719213	0.04000000000000001	1.1899285714285717	['Iambic dimeter', 'Iambic trimeter', 'Trochaic dimeter', 'Trochaic trimeter']	5.25	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666
175	['xbos', 'xgenre', 'jazz', 'xtitle', 'let', 'it', 'be', 'known', 'xbol-1', 'let', 'it', 'be', 'known', ',', 'let', 'it', 'be', 'known', 'xeol', 'xbol-2', 'let', 'it', 'be', 'known', ',', 'let', 'it', 'be', 'known', 'xeol', 'xbol-3', 'let', 'it', 'be', 'known', ',', 'let', 'it', 'be', 'known', 'xeol', 'xbol-4', 'let', 'it', 'xeos']	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		9	0	1.0	0.14285714285714285	0.38030818630820434	0.0037037037037037025	0.22190112288534844	0.003846153846153847	1.4319932533733133	['Anapestic dimeter', 'Dactyllic dimeter']	2.5	0.7857142857142857	0.7857142857142857	0.7857142857142857	0.6666666666666666	0.6666666666666666	0.6666666666666666
176	['xbos', 'xgenre', 'jazz', 'xtitle', 'mama', 'says', 'xbol-1', 'when', 'i', 'look', 'into', 'you', 'xeol', 'xbol-2', 'when', 'i', 'look', 'in', 'the', 'mirror', 'xeol', 'xbol-3', 'when', 'i', 'look', 'in', 'your', 'eyes', 'xeol', 'xbol-4', 'i', 'open', 'my', 'eyes', 'xeol', 'xbol-5', 'xeol', 'xbol-6', 'i', 'close', 'my', 'eyes', 'xeol', 'xbol-7', 'xeos']	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		12	0	0.96	0.5416666666666666	0.5759735385449143	0.17391304347826086	0.3606594469761881	0.004545454545454548	0.6331	['Trochaic dimeter']	3.0	0.5416666666666666	0.625	0.7083333333333334	0.5	0.5	0.5
177	['xbos', 'xgenre', 'jazz', 'xtitle', 'for', 'once', 'in', 'your', 'life', 'xbol-1', 'for', 'once', 'in', 'your', 'life', 'xeol', 'xbol-2', 'you', 'have', 'someone', 'who', 'needs', 'you', 'xeol', 'xbol-3', 'for', 'once', 'in', 'your', 'life', 'xeol', 'xbol-4', 'you', 'have', 'someone', 'who', 'needs', 'you', 'xeol', 'xbol-5', 'someone', 'who', 'needs', 'you', 'xeos']	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		12	0	0.9230769230769231	0.4	0.4652412835006582	0.041666666666666664	0.28001378218416023	0.004347826086956521	0.8664692307692308	['Iambic trimeter']	2.6	0.72	0.68	0.72	0.75	0.75	0.75
178	"['xbos', 'xgenre', 'jazz', 'xtitle', 'ain', ""'t"", 'got', 'time', 'to', 'be', 'hungry', 'xbol-1', 'ain', ""'t"", 'got', 'time', 'to', 'be', 'hungry', 'xeol', 'xbol-2', 'ain', ""'t"", 'got', 'time', 'to', 'be', 'hungry', 'xeol', 'xbol-3', 'ain', ""'t"", 'got', 'time', 'to', 'be', 'hungry', 'xeol', 'xbol-4', 'ain', ""'t"", 'got', 'time', 'to', 'xeos']"	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.4		12	0	0.8636363636363636	0.38095238095238093	0.4255642046461753	0.005000000000000002	0.2521735952320768	0.005263157894736842	0.6378051282051282	['Trochaic trimeter']	2.0	0.7619047619047619	0.7619047619047619	0.8571428571428571	0.6666666666666666	0.6666666666666666	1.3333333333333333
179	"['xbos', 'xgenre', 'jazz', 'xtitle', 'you', 'don', ""'t"", 'want', 'to', 'love', 'me', 'xbol-1', 'you', 'don', ""'t,"", 'don', ""'t"", 'want', 'to', 'love', 'nobody', 'xeol', 'xbol-2', 'you', 'don', ""'t"", 'want', 'to', 'love', 'nobody', 'xeol', 'xbol-3', 'don', ""'t"", 'want', 'to', 'share', 'nobody', 'xeol', 'xbol-4', 'piece', '&', 'piece', ""'"", 'xeos']"	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		3	0	0.7619047619047619	0.3	0.40311150999579093	0.05263157894736841	0.24359859131689637	0.005555555555555555	0.6225965034965035	['Dactyllic dimeter']	3.25	0.55	0.55	0.55	0.6666666666666666	0.6666666666666666	0.6666666666666666
180	['xbos', 'xgenre', 'jazz', 'xtitle', 'honky', 'tonk', 'blues', 'xbol-1', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', 'xeol', 'xbol-2', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', ',', 'lord', 'xeol', 'xbol-3', 'xeol', 'xbol-4', 'xeos']	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		3	0	0.5666666666666667	0.06896551724137931	0.27841140444942847	0.03571428571428572	0.165804584842107	0.0037037037037037025	4.6565666666666665	['Iambic dimeter', 'Trochaic dimeter']	5.0	0.5172413793103449	0.5172413793103449	0.5172413793103449	1.0	1.0	1.0
181	['xbos', 'xgenre', 'jazz', 'xtitle', 'get', 'up', 'and', 'go', 'xbol-1', 'get', 'up', 'and', 'go', 'xeol', 'xbol-2', 'get', 'up', 'and', 'go', 'xeol', 'xbol-3', 'get', 'up', 'and', 'go', 'xeol', 'xbol-4', 'get', 'up', 'and', 'go', '!', 'xeol', 'xbol-5', 'xeol', 'xbol-6', 'you', 'know', 'i', 'love', 'you', 'xeol', 'xbol-7', 'and', 'xeos']	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		3	0	1.0	0.5454545454545454	0.5520144855201236	0.09523809523809525	0.33851802962109845	0.005000000000000002	1.1338730848861283	['Iambic dimeter']	2.0	0.6818181818181818	0.5454545454545454	0.7272727272727273	0.4	0.4	0.4
182	['xbos', 'xgenre', 'jazz', 'xtitle', 'perhaps', 'you', 'will', 'not', 'stay', 'with', 'me', '(album', 'version', ')', 'xbol-1', '(will', 'you', 'learn', 'to', 'fly', 'with', 'me', '?)', 'xeol', 'xbol-2', 'are', 'you', 'with', 'me', 'soon', '?', 'xeol', 'xbol-3', '(did', 'you', 'see', 'it', 'with', 'me', '?)', 'xeol', 'xbol-4', 'when', 'you', 'xeos']	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		6	0	0.8260869565217391	0.4090909090909091	0.4258934972912308	0.004761904761904763	0.25287389684573425	0.005000000000000002	0.9058892339544512	['Iambic dimeter']	1.75	0.4090909090909091	0.5	0.5	0.0	0.0	0.0
183	['xbos', 'xgenre', 'jazz', 'xtitle', 'kill', 'it', 'for', 'me', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'tell', 'me', 'xeol', 'xbol-3', 'what', 'you', 'gonna', 'do', 'xeol', 'xbol-4', 'what', 'you', 'gonna', 'do', 'xeol', 'xbol-5', 'tell', 'me', 'what', 'you', 'gonna', 'do', 'xeol', 'xbol-6', 'tell', 'me', 'xeol', 'xbol-7', 'where', 'you', 'gonna', 'go', 'xeos']	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		6	0	1.0	0.5	0.5593717499291148	0.14285714285714285	0.3470445050777366	0.005000000000000002	1.1576304347826087	['Iambic dimeter', 'Trochaic dimeter']	2.5714285714285716	0.6818181818181818	0.7272727272727273	0.8636363636363636	0.5	0.5	0.5
184	"['xbos', 'xgenre', 'jazz', 'xtitle', 'i', ""'m"", 'in', 'love', 'with', 'you', 'xbol-1', 'i', ""'m"", 'in', 'love', 'xeol', 'xbol-2', 'i', ""'m"", 'in', 'love', 'with', 'you', 'xeol', 'xbol-3', 'i', ""'m"", 'in', 'love', 'with', 'you', 'xeol', 'xbol-4', 'i', ""'m"", 'in', 'love', 'with', 'you', 'xeol', 'xbol-5', 'xeol', 'xbol-6', 'i', 'xeos']"	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		6	0	1.0	0.9444444444444444	1.054160559556619	0.8235294117647058	0.9787815552264184	0.75	0.6971608695652175	['Iambic dimeter', 'Trochaic dimeter']	1.8333333333333333	0.7222222222222222	0.6111111111111112	0.7777777777777778	0.5	0.5	0.5
185	"['xbos', 'xgenre', 'jazz', 'xtitle', 'loving', 'time', ""'s"", 'gone', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'whenever', 'i', ""'m"", 'near', 'your', 'door', 'xeol', 'xbol-3', 'i', 'will', 'run', 'around', 'xeol', 'xbol-4', 'when', 'i', 'run', 'away', 'xeol', 'xbol-5', 'am', 'i', 'never', 'coming', 'back', '?', 'xeol', 'xeos', 'xbos', 'xgenre', 'rock', 'xtitle', 'xeos']"	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		9	0	1.0	0.3684210526315789	0.45224901582364163	0.005555555555555555	0.2673329248896612	0.005882352941176469	0.6448543859649123	['Iambic dimeter', 'Iambic trimeter']	2.6	0.2631578947368421	0.5263157894736842	0.5789473684210527	0.0	0.0	0.0
186	"['xbos', 'xgenre', 'jazz', 'xtitle', 'don', ""'t"", 'you', 'worry', ""'bout"", 'me', 'xbol-1', 'don', ""'t"", 'you', 'worry', ""'bout"", 'me', 'xeol', 'xbol-2', 'don', ""'t"", 'you', 'worry', ""'bout"", 'me', 'xeol', 'xbol-3', 'don', ""'t"", 'you', 'worry', ""'bout"", 'me', 'xeol', 'xbol-4', 'don', ""'t"", 'you', 'worry', ""'bout"", 'me', 'xeol', 'xbol-5', 'xeol', 'xeos']"	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		9	0	0.6618726769384466	0.23533250735589212	0.32137235580953344	0.006303549304175685	0.18949430161655037	0.006788437712189198	1.1185111111111112	['Iambic dimeter', 'Trochaic dimeter']	2.4	0.6	0.6	0.6	1.0	1.0	1.0
187	"['xbos', 'xgenre', 'jazz', 'xtitle', 'now', 'you', ""'re"", 'gone', 'xbol-1', 'now', 'that', 'you', ""'re"", 'gone', ',', 'now', 'you', ""'re"", 'gone', 'xeol', 'xbol-2', 'now', 'you', ""'re"", 'gone', ',', 'now', 'you', ""'re"", 'gone', 'xeol', 'xbol-3', 'now', 'that', 'you', ""'re"", 'gone', ',', 'now', 'you', ""'re"", 'gone', 'xeol', 'xbol-4', 'xeos']"	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		9	0	1.0	0.22727272727272727	0.4074980656062529	0.004761904761904763	0.23903561209284535	0.005000000000000002	1.1228712143928037	['Iambic trimeter', 'Trochaic trimeter']	3.75	0.7272727272727273	0.7272727272727273	0.7272727272727273	1.0	1.0	1.0
188	"['xbos', 'xgenre', 'jazz', 'xtitle', 'knee', 'deep', 'in', 'my', 'shoes', 'xbol-1', 'oh', 'xeol', 'xbol-2', 'xeol', 'xbol-3', 'hey', ',', 'rain', 'xeol', 'xbol-4', 'it', ""'s"", 'coming', 'down', 'on', 'me', 'xeol', 'xbol-5', 'and', 'it', ""'s"", 'coming', 'down', 'xeol', 'xbol-6', 'it', ""'s"", 'coming', 'down', 'on', 'us', 'xeol', 'xbol-7', 'xeol', 'xeos']"	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		12	0	0.8888888888888888	0.4117647058823529	0.4408599898907892	0.006250000000000002	0.2615482926726385	0.006666666666666668	1.0547556390977442	['Iambic dimeter']	2.5714285714285716	0.4117647058823529	0.5294117647058824	0.6470588235294118	0.0	0.0	0.0
189	"['xbos', 'xgenre', 'jazz', 'xtitle', 'travelin', ""'"", 'blues', '(album', 'version', ')', 'xbol-1', 'instrumental', 'xeol', 'xeos', 'xbos', 'xgenre', 'country', 'rock', 'xtitle', 'why', 'is', 'it', 'xbol-1', '[verse-1]', 'xeol', 'xbol-2', 'how', 'does', 'it', 'feel', 'xeol', 'xbol-3', 'how', 'does', 'it', 'feel', 'xeol', 'xbol-4', 'to', 'let', 'it', 'go', 'xeol', 'xbol-5', 'xeos']"	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		12	0	1.0	0.10000000000000002	0.3333699557546108	0.10000000000000002	0.19245008972987526	0.10000000000000002	1.8774999999999997	['Trochaic dimeter']	1.0						
190	['xbos', 'xgenre', 'jazz', 'xtitle', 'i', '-', 'i', '-', 'i', '-', 'i', '.', 'i', '.', 'i', '.', 'n', '.', 'i', '.', 'i', '.', 'n', '.', 'i', '.', 'i', '.', 'n', '.', 'i', '.', 'n', '.', 'i', '.', 'n', '.', 'i', '.', 'n', '.', 'i', '.', 'xeos']	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.5		12	0	0.0	0.0	0.0	0.0	0.0	0.0	1.0001								
191	['xbos', 'xgenre', 'jazz', 'xtitle', 'favorite', 'body', '(2005', 'digital', 'remaster', ')', 'xbol-1', 'instrumental', 'xeol', 'xeos', 'xbos', 'xgenre', 'rent', 'xtitle', 'cada', 'vez', 'xbol-1', '[instrumental]', 'xeol', 'xeos', 'xbos', 'xgenre', 'ethereal', 'xtitle', 'dancing', 'now', 'sinned', 'xbol-1', 'i', '’m', 'crazy', 'as', 'a', 'way', 'to', 'fly', 'away', 'xeol', 'xbol-2', 'this', 'xeos']	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		3	0	1.0	0.10000000000000002	0.3333699557546108	0.10000000000000002	0.19245008972987526	0.10000000000000002	1.8774999999999997	['Trochaic dimeter']	1.0						
192	"['xbos', 'xgenre', 'jazz', 'xtitle', 'true', 'romance', 'xbol-1', 'without', 'you', 'i', ""'d"", 'cry', 'xeol', 'xbol-2', 'without', 'you', ',', 'without', 'you', 'xeol', 'xbol-3', 'without', 'you', ',', 'there', 'will', 'be', 'no', 'heaven', 'xeol', 'xbol-4', 'without', 'you', 'i', 'would', 'be', 'blind', 'xeol', 'xbol-5', 'xeol', 'xbol-6', 'let', 'me', 'tell', 'xeos']"	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		3	0	0.8846153846153846	0.36	0.4441802764851571	0.041666666666666664	0.2671525078426833	0.004347826086956521	0.9597953301127212	['Iambic dimeter']	3.0	0.44	0.64	0.64	0.0	0.5	0.5
193	['xbos', 'xgenre', 'jazz', 'xtitle', 'tell', 'her', 'that', 'i', 'love', 'her', 'xbol-1', 'tell', 'her', 'that', 'i', 'love', 'her', 'xeol', 'xbol-2', 'tell', 'her', 'that', 'i', 'love', 'her', 'xeol', 'xbol-3', 'tell', 'her', 'that', 'i', 'love', 'her', 'xeol', 'xbol-4', 'tell', 'her', 'that', 'i', 'love', 'her', 'xeol', 'xbol-5', 'tell', 'xeos']	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		3	0	1.0	0.2916666666666667	0.42801481708740685	0.004347826086956521	0.25199527304353425	0.004545454545454548	0.7787000000000001	['Trochaic trimeter', 'Dactyllic dimeter']	1.8	0.8333333333333334	0.8333333333333334	0.8333333333333334	0.75	0.75	0.75
194	['xbos', 'xgenre', 'jazz', 'xtitle', 'release', 'xbol-1', 'will', 'you', 'like', 'to', 'dance', 'my', 'love', 'away', 'xeol', 'xbol-2', 'will', 'you', 'strut', 'away', 'into', 'my', 'arms', 'and', 'hold', 'me', 'tight', 'xeol', 'xbol-3', 'spread', 'my', 'all', 'around', 'xeol', 'xbol-4', 'raise', 'it', 'up', 'and', 'bring', 'it', 'around', 'xeol', 'xbol-5', 'xeos']	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		6	0	0.9666666666666667	0.41379310344827586	0.4589825843798469	0.0035714285714285726	0.2720309716205891	0.0037037037037037025	0.6431666666666668	['Iambic trimeter', 'Iambic tetrameter']	4.0	0.3103448275862069	0.5517241379310345	0.5862068965517241	0.3333333333333333	0.3333333333333333	0.3333333333333333
195	"['xbos', 'xgenre', 'jazz', 'xtitle', 'call', 'on', 'me', 'xbol-1', 'instrumental', 'xeol', 'xeos', 'xbos', 'xgenre', 'country', 'xtitle', 'baby', 'let', 'go', 'xbol-1', 'my', 'baby', 'don', ""'t"", 'want', 'you', 'around', 'me', 'xeol', 'xbol-2', 'your', 'baby', 'don', ""'t"", 'want', 'me', 'no', 'mo', ""'"", 'xeol', 'xbol-3', 'my', 'baby', 'don', ""'t"", 'xeos']"	True		6	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		6	0	1.0	0.10000000000000002	0.3333699557546108	0.10000000000000002	0.19245008972987526	0.10000000000000002	1.8774999999999997	['Trochaic dimeter']	1.0						
196	"['xbos', 'xgenre', 'jazz', 'xtitle', 'resistance', '(lp', 'version', ')', 'xbol-1', 'instrumental', 'xeol', 'xeos', 'xbos', 'xgenre', 'rock', 'xtitle', 'a', 'million', 'miles', 'away', '(album', 'version', ')', 'xbol-1', 'xeol', 'xbol-2', 'it', ""'s"", 'something', 'i', 'don', ""'t"", 'know', 'xeol', 'xbol-3', 'i', 'can', ""'t"", 'seem', 'to', 'tell', 'you', 'xeol', 'xbol-4', 'xeos']"	True		9	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		6	0	1.0	0.10000000000000002	0.3333699557546108	0.10000000000000002	0.19245008972987526	0.10000000000000002	1.8774999999999997	['Trochaic dimeter']	1.0						
197	['xbos', 'xgenre', 'jazz', 'xtitle', 'surrounding', 'stranger', 'xbol-1', 'instrumental', 'x2', 'xeol', 'xeos', 'xbos', 'xgenre', 'trance', 'xtitle', 'go', 'away', '(album', 'nervous', 'mix', ')', '(2001', 'digital', 'remaster', ')', 'xbol-1', '(2005', 'digital', 'remaster', ')', 'xeol', 'xeos', 'xbos', 'xgenre', 'grindcore', 'xtitle', 'shivering', '(album', 'version', ')', 'xbol-1', 'what', 'became', 'of', 'xeos']	True		3	30	jazz	40	4.2-LM-108k-lines-genre-song_title	language	True	xbos	1.6		9	0	1.0	0.10000000000000002	0.3333699557546108	0.10000000000000002	0.19245008972987526	0.10000000000000002	1.2673	['Trochaic dimeter']	1.0	0.0	0.0	0.0			
