msd_id,song_id,song_url,artist_id,artist
TRADLCP12903CB64FC,,,,
TRADLHA128F92CDA63,,,,
TRADLJV128F9336643,,,,
TRADLKP128F92EE50E,,,,
TRADLSQ128F92FF1E7,,,,
TRADLWU128F42864E3,3833521,https://genius.com/Ini-kamoze-hole-in-the-pumpkin-lyrics,6232,Ini Kamoze
TRADLYD128F92FEBFF,1361652,https://genius.com/Mudhoney-between-me-and-you-kid-lyrics,10400,Mudhoney
TRADLYR128F14821C5,1749699,https://genius.com/Out-of-the-grey-the-one-ive-been-waiting-for-lyrics,354122,Out Of The Grey
TRADLZB128F933BB9B,,,,
TRADMAJ128F92F566E,1580235,https://genius.com/Ov7-una-na-na-lyrics,343525,OV7
TRADMCH128E0784D99,3175910,https://genius.com/Borialis-cant-break-this-man-lyrics,380092,Borialis
TRADMFK12903CC2478,278902,https://genius.com/Perfect-hand-crew-money-lyrics,100195,Perfect Hand Crew
TRADMGC128F9306CC9,48130,https://genius.com/The-x-ecutioners-the-x-yall-know-the-name-lyrics,8361,The X-Ecutioners
TRADMII128F9334AA0,,,,
TRADMKA128F9344497,1232797,https://genius.com/Juice-leskinen-marilyn-lyrics,356115,Juice Leskinen
TRADMNU12903CE20A5,,,,
TRADMRP128F147CBF6,2081334,https://genius.com/Jay-sean-eyes-on-you-rishi-rich-club-mix-lyrics,395,Jay Sean
TRADMUH128F146D3CD,238,https://genius.com/Kanye-west-through-the-wire-lyrics,72,Kanye West
TRADMXI128F92F1E27,,,,
TRADMZH12903CE4AD0,3909583,https://genius.com/Los-buenos-modales-flanders-lyrics,1557748,Los Buenos Modales
TRADMZW12903D0279D,,,,
TRADNBP128F932475B,404948,https://genius.com/Paul-simon-adios-hermanos-lyrics,15474,Paul Simon
TRADNGD128E0780F88,28934,https://genius.com/Lloyd-banks-south-side-story-lyrics,255,Lloyd Banks
TRADNHK128E0785452,1234444,https://genius.com/Marvin-sapp-lift-those-hands-lyrics,15389,Marvin Sapp
TRADNJI128F14555DB,1158048,https://genius.com/Sister-hazel-space-between-us-lyrics,207764,Sister Hazel
TRADNJO12903C956DA,2165214,https://genius.com/Krept-and-konan-drifting-away-lyrics,12136,Krept & Konan
TRADNKT128F42388A1,3077750,https://genius.com/Terror-fabulous-position-lyrics,26456,Terror Fabulous
TRADNLJ12903CD2E76,,,,
TRADNOD128F4262F3D,,,,
TRADNPB128F423AEE7,,,,
TRADNRG128F426F18C,1453509,https://genius.com/Genius-lists-songs-that-reference-drugs-lyrics,614215,Genius Lists
TRADNRG128F4295A0E,3016134,https://genius.com/Kris-kristofferson-darbys-castle-lyrics,39554,Kris Kristofferson
TRADNRU128F428AC6D,362834,https://genius.com/Bad-religion-doing-time-lyrics,27995,Bad Religion
TRADNTE12903CD8296,,,,
TRADNTU128F932B04A,1617417,https://genius.com/Johnnie-taylor-soul-heaven-lyrics,50711,Johnnie Taylor
TRADNZM128F9300DF3,340790,https://genius.com/Shawn-colvin-sunny-came-home-lyrics,131328,Shawn Colvin
TRADOAJ128F428DA46,,,,
TRADODV128F4283EB6,33446,https://genius.com/Mobb-deep-got-it-twisted-lyrics,251,Mobb Deep
TRADOEY128F42974FF,,,,
TRADOSF128F9338ADB,1572561,https://genius.com/Pedro-aznar-stand-lyrics,344705,Pedro Aznar
TRADOVU128F9340CEE,210281,https://genius.com/The-beach-boys-pet-sounds-credits-lyrics,1138,The Beach Boys
TRADOWO12903CD9BA2,1277978,https://genius.com/Marty-robbins-have-thine-own-way-lord-lyrics,74665,Marty Robbins
TRADOXP128F145C13A,510682,https://genius.com/Dj-unknown-and-dj-mekalek-jaysonic-freestyle-brothers-on-the-slide-the-lost-freestyle-sessions-lyrics,644397,DJ Unknown & DJ Mekalek
TRADOYN128F42951C9,738290,https://genius.com/Hammid-fire-chai-anthem-lyrics,342166,Hammid Fire
TRADOZB128F42312BB,1291272,https://genius.com/Cool-for-august-dont-wanna-be-here-lyrics,373865,Cool for August
TRADPDI128F92EBD32,1619925,https://genius.com/Monster-magnet-cnn-war-theme-lyrics,60862,Monster Magnet
TRADPFS12903CB8C71,,,,
TRADPIA128E078EE1B,62555,https://genius.com/Nirvana-heart-shaped-box-lyrics,12712,Nirvana
TRADPJQ128F932E08D,,,,
TRADPMU128F92D8DBB,458088,https://genius.com/Marcel-proust-madame-swann-at-home-chapter-1-lyrics,57252,Marcel Proust
TRADPPX128E078B0BC,1451794,https://genius.com/Randy-travis-down-at-the-old-corral-lyrics,39965,Randy Travis
TRADPQT128F9337C45,,,,
TRADPQW128F42636C3,,,,
TRADPSM128F92F5744,,,,
TRADPTQ128F9313D02,,,,
TRADPYV128F92D308A,,,,
TRADQAR128F92ED3DC,1128573,https://genius.com/The-black-crowes-non-fiction-lyrics,78085,The Black Crowes
TRADQAW128F4274A4F,1848155,https://genius.com/G-unit-money-make-the-world-go-around-lyrics,2035,G-Unit
TRADQBK128F92E8B5F,1656503,https://genius.com/Mat-kearney-never-be-ready-lyrics,46726,Mat Kearney
TRADQDN128F92E93BE,2328723,https://genius.com/Kaseo-tutorial-aka-casino-lyrics,27132,Kase.O
TRADQHV128F92CD663,1663243,https://genius.com/Julie-roberts-unlove-me-lyrics,362376,Julie Roberts
TRADQJL128F92D9957,991964,https://genius.com/The-presets-if-i-know-you-lyrics,25681,The Presets
TRADQPB128F931A603,,,,
TRADQUL128F93274F3,,,,
TRADRDP12903CC6522,1226789,https://genius.com/Ronnie-milsap-earthquake-lyrics,247000,Ronnie Milsap
TRADRED12903CA4B7C,1731863,https://genius.com/Irma-thomas-river-is-waiting-lyrics,117648,Irma Thomas
TRADREG128E07983B8,2331275,https://genius.com/King-of-the-dot-rone-vs-kid-twist-lyrics,117146,King of the Dot
TRADRHX12903CCD1DF,1020441,https://genius.com/Tg-sheppard-only-one-you-lyrics,357476,T.G. Sheppard
TRADRIH128F92D9646,599518,https://genius.com/Tyrint-feat-frickey-my-people-lyrics,277198,Tyrint Feat. Frickey
TRADRJK128E078F041,464689,https://genius.com/The-cardigans-iron-man-lyrics,43724,The Cardigans
TRADRJM128F428DDB2,2869934,https://genius.com/Various-artists-mafia-iii-soundtrack-full-tracklist-lyrics,768,Various Artists
TRADRJN128F92E0D03,969530,https://genius.com/Bb-king-dont-break-your-promise-lyrics,1107,B.B. King
TRADRKK128F92FF034,,,,
TRADRNN128F92F7172,1391636,https://genius.com/R-kelly-and-jay-z-honey-lyrics,365200,R Kelly And Jay-z
TRADROR128F42936A4,2333293,https://genius.com/Scott-bradlees-postmodern-jukebox-a-list-of-all-their-youtube-videos-lyrics,523216,Scott Bradlee's Postmodern Jukebox
TRADRPV128F92E4B4A,,,,
TRADRTD128F92DA070,,,,
TRADRWF128F425F7BE,,,,
TRADRXC128F4230BE8,1216218,https://genius.com/Connie-francis-embraceable-you-lyrics,332977,Connie Francis
TRADRZG12903CE75B5,,,,
TRADSBC128F429E4A4,,,,
TRADSHI12903CA79CB,840815,https://genius.com/Arc-angels-sweet-nadine-lyrics,352235,Arc Angels
TRADSIB128F93177AB,2005846,https://genius.com/Clancy-brothers-maries-wedding-lyrics,52940,Clancy Brothers
TRADSMV128F4266DC6,1935639,https://genius.com/Looptroop-rockers-stains-lyrics,21083,Looptroop Rockers
TRADSOP12903D0C463,,,,
TRADSQV128F425F3D2,,,,
TRADSQX128F14B0418,,,,
TRADSQZ128F42707D7,118871,https://genius.com/Silverchair-suicidal-dream-lyrics,38582,Silverchair
TRADSUA128C7196C7C,138948,https://genius.com/U2-new-york-lyrics,23895,U2
TRADSVJ12903C9CDFA,1459374,https://genius.com/Sweet-do-it-all-over-again-lyrics,25230,Sweet
TRADTAV128F14B0F47,112475,https://genius.com/Billy-bragg-and-wilco-she-came-along-to-me-lyrics,36224,Billy Bragg and Wilco
TRADTBA128F92CA48F,,,,
TRADTGV128F14B0D76,462325,https://genius.com/Marcel-proust-a-visit-from-albertine-chapter-2-lyrics,57252,Marcel Proust
TRADTID128F9305BC4,2433470,https://genius.com/Dundy-sentiments-lyrics,165944,Dundy
TRADTIP128F92E4CF2,,,,
TRADTKR128F92F4419,46440,https://genius.com/Tum-tum-caprice-musik-lyrics,3693,Tum Tum
TRADTNG128F92F4716,2268984,https://genius.com/Oral-bee-iceberg-slim-lyrics,3403,Oral Bee
TRADTOV12903CA9E74,63718,https://genius.com/Shakira-did-it-again-remix-lyrics,1405,Shakira
TRADTQJ128F9340624,1257998,https://genius.com/Soda-stereo-persiana-americana-lyrics,278419,Soda Stereo
TRADTQK12903CB67C9,,,,
TRADTRQ128F92FBA4A,,,,
TRADTRR128F4246114,,,,
TRADTTI128F4295512,,,,
TRADTWP128F932A987,,,,
TRADTXQ128F9331913,356810,https://genius.com/Erik-hassle-dont-bring-flowers-lyrics,137057,Erik Hassle
TRADUCE128F9322F5A,2047547,https://genius.com/An-cafe-koritsu-hospital-lyrics,405408,An Cafe
TRADUDB128F42A61F9,,,,
TRADUHX128F931A42B,,,,
TRADUKH128F4256D1B,1296774,https://genius.com/Soul-embraced-someday-lyrics,343840,Soul Embraced
TRADULX128F425A590,,,,
TRADUMK128F931E994,,,,
TRADUOU12903CF4323,985197,https://genius.com/At-all-cost-drugs-lyrics,357169,At All Cost
TRADUSB128F92C50C6,3406984,https://genius.com/The-shamen-scientas-lyrics,332633,The Shamen
TRADUTA128F931418A,,,,
TRADUXF128F1498A0A,1031249,https://genius.com/Phil-spector-spanish-harlem-lyrics,29024,Phil Spector
TRADUYY12903CB44E9,,,,
TRADUZS12903CE95D6,380689,https://genius.com/Nick-cave-and-the-bad-seeds-the-hammer-song-lyrics,39212,Nick Cave and the Bad Seeds
TRADVAR12903CDEBF3,,,,
TRADVBS128F4223455,2465190,https://genius.com/Ego-trip-magazine-hip-hops-greatest-singles-by-year-lyrics,663652,Ego Trip Magazine
TRADVCK128F92FE22E,2068258,https://genius.com/The-brooklyn-tabernacle-choir-take-up-your-cross-lyrics,356680,The Brooklyn Tabernacle Choir
TRADVDU128F42A047E,,,,
TRADVEH128F4254C0B,,,,
TRADVFE128F9322EFF,,,,
TRADVGV128F42BCACE,199007,https://genius.com/Avril-lavigne-innocence-lyrics,2224,Avril Lavigne
TRADVJK12903CC7D31,,,,
TRADVKA128F93242C9,993737,https://genius.com/Chimaira-severed-live-lyrics,343512,Chimaira
TRADVNR12903CE5A54,1350169,https://genius.com/Bumblefoot-abnormal-lyrics,360382,Bumblefoot
TRADVSU128E0786371,1170745,https://genius.com/Hem-redwing-lyrics,354985,Hem
TRADVYU128F92FE96F,3693723,https://genius.com/Lary-sand-lyrics,14707,Lary
TRADVYY128F931C56C,2371834,https://genius.com/2pac-hell-4-a-hustler-og-lyrics,59,2Pac
TRADVZP128F92E0C02,,,,
TRADWAU128F145622F,1092217,https://genius.com/Moody-blues-long-summer-days-lyrics,35873,Moody Blues
TRADWCP128F427CCAB,,,,
TRADWEL128E078BE94,,,,
TRADWHL128F933E397,,,,
TRADWOB12903C9D1EB,1387795,https://genius.com/Coven-coven-in-charing-cross-lyrics,359705,Coven
TRADWRR12903D130AD,,,,
TRADWSG128F4259317,2237172,https://genius.com/Professor-longhair-professor-longhair-blues-lyrics,355288,Professor Longhair
TRADWXP128F4257A20,,,,
TRADWYF128F421FA69,3172299,https://genius.com/King-of-the-dot-illmaculate-vs-chilla-jones-lyrics,117146,King of the Dot
TRADXAF128F14A9EB3,,,,
TRADXCF128EF357134,1493144,https://genius.com/Snow-patrol-shut-your-eyes-lyrics,29114,Snow Patrol
TRADXCO128F426B26D,3300782,https://genius.com/M-chanteur-close-to-me-lyrics,340106,-M- (chanteur)
TRADXEB12903CEAC5B,,,,
TRADXKQ128F9309A12,,,,
TRADXMA128F4276D94,1486,https://genius.com/Dead-prez-be-healthy-lyrics,236,Dead Prez
TRADXNV128F42B4DFE,132239,https://genius.com/Sergio-mendes-mas-que-nada-lyrics,10221,Sergio Mendes
TRADYAN12903CE3478,,,,
TRADYAX128F1475721,2074298,https://genius.com/El-gran-silencio-alma-de-b-boy-lyrics,363859,El Gran Silencio
TRADYFD12903CE4161,1777117,https://genius.com/Black-flag-jealous-again-lyrics,23311,Black Flag
TRADYHB12903CDB200,50441,https://genius.com/Booba-garcimore-lyrics,1282,Booba
TRADYIY128F147AA36,2818418,https://genius.com/Piramide-perdida-sangue-no-ar-lyrics,976485,Pirâmide Perdida
TRADYJM128F427E05B,793855,https://genius.com/Luis-alberto-spinetta-verde-bosque-lyrics,344478,Luis Alberto Spinetta
TRADYKK12903D07753,,,,
TRADYLW128F427E389,2439698,https://genius.com/Urltv-tsu-surf-vs-big-t-lyrics,52179,URLtv
TRADYNL128F148FE5F,,,,
TRADYNQ128F931BCB3,,,,
TRADYOQ128F145DF0F,462323,https://genius.com/Marcel-proust-names-of-people-chapter-1-lyrics,57252,Marcel Proust
TRADYQH128F9338162,,,,
TRADYQK128F42A762A,77812,https://genius.com/Muse-stockholm-syndrome-lyrics,13088,Muse
TRADYRH128F423478E,,,,
TRADYUQ128F421A896,,,,
TRADYXV128F42166AD,,,,
TRADYYK128F145FE74,406953,https://genius.com/The-velvet-underground-i-heard-her-call-my-name-lyrics,23011,The Velvet Underground
TRADYZC12903CCC8FA,1031915,https://genius.com/Kingston-trio-scotch-and-soda-lyrics,301098,Kingston Trio
TRADZCV128F4294DFD,,,,
TRADZGC128F9322762,,,,
TRADZGK12903CF4512,,,,
TRADZKZ128F4256E3B,726791,https://genius.com/Dj-hoppa-hoppas-cypher-lyrics,15870,DJ Hoppa
TRADZLL128F93182D7,491122,https://genius.com/Azad-therapie-lyrics,11829,Azad
TRADZQG128F93506D5,,,,
TRADZQV128F14A5760,155023,https://genius.com/Little-eva-the-loco-motion-lyrics,51784,Little Eva
TRADZWK128F9303076,148256,https://genius.com/Simple-minds-chelsea-girl-lyrics,48889,Simple Minds
TRADZXK128F429DB92,209132,https://genius.com/The-killers-show-you-how-lyrics,599,The Killers
TRADZYD128E078BE45,,,,
TRADZZP128F428BCE6,786204,https://genius.com/Agonoize-kind-der-nacht-lyrics,348938,Agonoize
TRAEABT128F931984D,,,,
TRAEACU128F933D7C1,,,,
TRAEADE128F423BEF8,175769,https://genius.com/Horseshoe-gang-cypher-of-bosses-lyrics,2187,Horseshoe G.A.N.G
TRAEADK128F4270AA6,3261270,https://genius.com/Porcupine-tree-moonloop-lyrics,17189,Porcupine Tree
TRAEAEV128F1493757,,,,
TRAEALX12903CB5701,,,,
TRAEARU128E0781A02,112817,https://genius.com/David-bowie-space-oddity-lyrics,9534,David Bowie
TRAEASB12903CD48BC,783860,https://genius.com/Bone-thugs-n-harmony-fearless-interlude-lyrics,64,Bone Thugs-N-Harmony
TRAEAST128F42931B1,,,,
TRAEASY128F148247C,1114786,https://genius.com/Charlotte-gainsbourg-tel-que-tu-es-lyrics,12791,Charlotte Gainsbourg
TRAEATL128F42690A7,318948,https://genius.com/Aerosmith-lord-of-the-thighs-lyrics,533,Aerosmith
TRAEATZ128F426E5C8,,,,
TRAEAVH128F4270D4C,,,,
TRAEAZV12903D0CBA6,1194682,https://genius.com/Enter-the-haggis-skyswimmer-lyrics,177297,Enter the Haggis
TRAEBKD12903D00D5C,,,,
TRAEBLA128F423CBCA,2091993,https://genius.com/Tok-hotta-lyrics,9715,T.O.K.
TRAEBOH128F9314977,,,,
TRAEBPG128F14AA0DA,938588,https://genius.com/Leon-russell-jambalaya-on-the-bayou-lyrics,144951,Leon Russell
TRAEBPU12903CE743E,,,,
TRAEBQO128F933C48A,97724,https://genius.com/Bambi-cruz-dans-le-marecage-lyrics,28788,Bambi Cruz
TRAEBSG128F9317B95,,,,
TRAEBSY128E07873C0,3365,https://genius.com/Del-the-funky-homosapien-mistadobalina-lyrics,1012,Del The Funky Homosapien
TRAEBXE128F933B4F5,218423,https://genius.com/Rihanna-good-girl-gone-bad-lyrics,89,Rihanna
TRAEBXS128F429933A,32097,https://genius.com/Britney-spears-boys-the-co-ed-remix-lyrics,1052,Britney Spears
TRAECBR128F429F8C0,193658,https://genius.com/Britney-spears-everytime-lyrics,1052,Britney Spears
TRAECKI128F149EA48,1061616,https://genius.com/Neil-young-and-crazy-horse-dance-dance-dance-lyrics,23742,Neil Young and Crazy Horse
TRAECSU128F426A84A,1735019,https://genius.com/Headhunter-signs-of-insanity-lyrics,58014,Headhunter
TRAECSZ128F145DEDF,,,,
TRAECVW128E078884D,212504,https://genius.com/Rise-against-state-of-the-union-lyrics,16582,Rise Against
TRAECWE128F1498516,,,,
TRAECWI128F4226133,904937,https://genius.com/Helmet-your-head-lyrics,6538,Helmet
TRAEDAH12903D05A77,3308596,https://genius.com/Hip-hop-french-bibliographie-ouvrages-lyrics,1255356,Hip-Hop (French)
TRAEDCT12903CD9238,,,,
TRAEDDD12903CCF7E7,4222,https://genius.com/Deep-puddle-dynamics-i-am-hip-hop-move-the-crowd-lyrics,1841,Deep Puddle Dynamics
TRAEDJJ128F426A526,2062745,https://genius.com/Santana-with-a-little-help-from-my-friends-lyrics,8439,Santana
TRAEDJW128F422B4CB,,,,
TRAEDPP128F42AFB64,,,,
TRAEDXO128F421B908,1687946,https://genius.com/Shaman-us-for-tomorrow-lyrics,56965,Shaman (US)
TRAEDYD128F425A868,25356,https://genius.com/K-os-clap-ur-handz-lyrics,1035,​k-os
TRAEEBP128EF3673A7,,,,
TRAEEGA128F4272FF8,,,,
TRAEEGO12903CF7D27,1113662,https://genius.com/Chris-farlowe-paint-it-black-lyrics,327756,Chris Farlowe
TRAEELO128F425BD8F,,,,
TRAEELW128F933D255,,,,
TRAEEMP128F92F4B9C,979891,https://genius.com/Delbert-mcclinton-lose-your-money-lyrics,345433,Delbert McClinton
TRAEEOQ128F9309BC0,,,,
TRAEFDB128E0783952,2084042,https://genius.com/Rhian-benson-say-how-i-feel-lyrics,385102,Rhian Benson
TRAEFDK128F1473B92,1156635,https://genius.com/The-impressions-this-is-my-country-lyrics,28329,The Impressions
TRAEFJG128F9325FE4,2331440,https://genius.com/Deiarecia-s-washington-black-american-timeline-2-music-lyrics,571454,DeiArecia S. Washington
TRAEFON128E078C6F8,1609543,https://genius.com/Mc5-miss-x-lyrics,25629,MC5
TRAEFOU128F932105B,1211702,https://genius.com/Tommy-torres-imparable-lyrics,365092,Tommy Torres
TRAEFPN128F930BD07,2348437,https://genius.com/Les-malpolis-les-amours-de-nathalie-lyrics,587717,Les Malpolis
TRAEFQG128F429F74E,1146168,https://genius.com/Washboard-sam-buckets-got-a-hole-in-it-lyrics,362944,Washboard Sam
TRAEFTR128F429A360,,,,
TRAEFUS12903CC2779,1091632,https://genius.com/Tammy-wynette-welcome-to-my-world-lyrics,64228,Tammy Wynette
TRAEFWP128F4238373,1145347,https://genius.com/Fun-lovin-criminals-we-have-all-the-time-in-the-world-copa-cabana-version-lyrics,15053,Fun Lovin' Criminals
TRAEFYR128F4268253,2208632,https://genius.com/Los-chunguitos-por-la-calle-abajo-lyrics,360834,Los Chunguitos
TRAEGAZ128F426240C,314813,https://genius.com/Celine-dion-un-garcon-pas-comme-les-autres-ziggy-lyrics,65300,Céline Dion
TRAEGBE128F4284973,3562,https://genius.com/Outkast-happy-valentines-day-lyrics,105,OutKast
TRAEGDO128F42705BF,,,,
TRAEGFX12903CF8E7B,,,,
TRAEGGV128F92F29B2,200381,https://genius.com/Warrant-cherry-pie-lyrics,64226,Warrant
TRAEGHJ12903CE26DF,,,,
TRAEGJE128F42656F1,135941,https://genius.com/Thejonesmob-the-pink-lyrics,44553,TheJonesMob
TRAEGKP12903CBB66B,462323,https://genius.com/Marcel-proust-names-of-people-chapter-1-lyrics,57252,Marcel Proust
TRAEGMN128F42690CD,,,,
TRAEGMO128F146D5F6,852998,https://genius.com/The-righteous-brothers-see-that-girl-lyrics,68157,The Righteous Brothers
TRAEGRF128F426B2D2,2218788,https://genius.com/Clancy-brothers-water-is-alright-in-tay-lyrics,52940,Clancy Brothers
TRAEGRR128F422285F,530247,https://genius.com/Rich-adam-just-another-day-lyrics,233964,Rich Adam
TRAEGRU128F9358874,1512,https://genius.com/All-city-chess-club-we-beamin-remix-lyrics,750,All City Chess Club
TRAEGUL128E078B0C1,1404142,https://genius.com/Randy-travis-wind-in-the-wire-lyrics,39965,Randy Travis
TRAEHBW12903CE1045,1558815,https://genius.com/Tonic-where-do-i-fit-lyrics,3111,Tonic
TRAEHLP128F933720D,502916,https://genius.com/Project-pimp-getting-crunk-lyrics,11031,Project Pimp
TRAEHMP128F92DCC42,1414030,https://genius.com/Andy-and-lucas-amores-cobardes-lyrics,369528,Andy & Lucas
TRAEHNA128F423786C,752830,https://genius.com/Moveis-coloniais-de-acaju-perca-peso-lyrics,347702,Móveis Coloniais De Acaju
TRAEHOI12903CD02C8,,,,
TRAEHTK128F14A4706,,,,
TRAEHTT128F9303492,2947418,https://genius.com/Wild-ciraz-anakin-codice-fiscale-lyrics,1050351,Wild Ciraz
TRAEHTU128F93353E5,,,,
TRAEHXW128F146F3C5,1232274,https://genius.com/Kenny-rogers-the-son-of-hickory-hollers-tramp-lyrics,11192,Kenny Rogers
TRAEHYF128F148AE0C,1548203,https://genius.com/Dave-hollister-bad-when-u-broke-lyrics,2842,Dave Hollister
TRAEIDZ128F42658BC,1990171,https://genius.com/Matt-dusk-my-funny-valentine-lyrics,369290,Matt Dusk
TRAEIIO128F92E08FD,,,,
TRAEIKO128F932739F,,,,
TRAEIKW128F1456B1A,1195970,https://genius.com/Darwins-waiting-room-feel-so-stupid-table-9-lyrics,365019,Darwin's Waiting Room
TRAEIKX128F92CCFB6,,,,
TRAEIMT128F1466ED6,8727,https://genius.com/Az-we-cant-win-lyrics,81,AZ
TRAEISN128F428F699,,,,
TRAEIUN12903CBBAC3,,,,
TRAEIYU128F931BC4B,,,,
TRAEJAC128F427FBDE,,,,
TRAEJDC128F92D1684,,,,
TRAEJFN128F4291C10,1588806,https://genius.com/Andreas-dorau-so-ist-das-nun-mal-lyrics,375205,Andreas Dorau
TRAEJIW12903CE0B99,22625,https://genius.com/Hilltop-hoods-deaf-can-hear-lyrics,4842,Hilltop Hoods
TRAEJMB128F93461C9,,,,
TRAEJPC12903CD420E,,,,
TRAEJWK128F149EA60,898003,https://genius.com/Neil-young-and-crazy-horse-leave-the-driving-lyrics,23742,Neil Young and Crazy Horse
TRAEJXI128F4291A83,2440334,https://genius.com/Baroness-grad-lyrics,21625,Baroness
TRAEKCR128F14593A5,,,,
TRAEKCV128E0781A5B,225373,https://genius.com/Thomas-dolby-one-of-our-submarines-lyrics,23803,Thomas Dolby
TRAEKIO128F425786C,,,,
TRAELGF128F42265A9,,,,
TRAELHH128F92CF21E,1099229,https://genius.com/Raphael-le-petit-train-lyrics,13876,Raphael
TRAELHY12903CAD56C,,,,
TRAELNO128F42148EF,1613346,https://genius.com/Sugar-minott-tune-in-lyrics,349635,Sugar Minott
TRAELRO128F92DD2F1,917242,https://genius.com/Martha-wainwright-comin-tonight-lyrics,108749,Martha Wainwright
TRAELUY128F93147BA,,,,
TRAELWU128F4230D12,928323,https://genius.com/Mance-lipscomb-motherless-children-lyrics,365540,Mance Lipscomb
TRAELXD128F14A8B21,715276,https://genius.com/Randy-travis-on-the-other-hand-lyrics,39965,Randy Travis
TRAEMAA128F428E58F,1592429,https://genius.com/Orishas-barrio-lyrics,17770,Orishas
TRAEMDH128F146B548,1241593,https://genius.com/La-portuaria-palabras-de-amor-lyrics,344965,La Portuaria
TRAEMGG12903CEBB52,426611,https://genius.com/Boondox-nothing-to-lose-lyrics,19281,Boondox
TRAEMGL128F4266177,1689582,https://genius.com/Maurane-juste-une-petite-fille-lyrics,361529,Maurane
TRAEMKJ12903C9D211,,,,
TRAEMMB128F426A1BF,9463,https://genius.com/The-beatnuts-look-around-lyrics,480,The Beatnuts
TRAEMNZ128F9334662,111192,https://genius.com/Aerosmith-angel-lyrics,533,Aerosmith
TRAEMRI128F425F33D,,,,
TRAEMTU128EF363016,2987064,https://genius.com/Filmontv-illmaculate-vs-real-deal-lyrics,285304,FilmOn.TV
TRAEMXB128F429FA26,1581603,https://genius.com/Jazz-gillum-im-gonna-get-it-lyrics,376600,Jazz Gillum
TRAEMZE128F426EB6B,3827469,https://genius.com/Sonny-terry-and-brownie-mcghee-move-into-germany-lyrics,358472,Sonny Terry & Brownie McGhee
TRAEMZO12903CC525F,1226603,https://genius.com/Michael-mcdonald-love-can-break-your-heart-lyrics,37854,Michael McDonald
TRAEMZW128F148406D,,,,
TRAENEO128F426789F,,,,
TRAENEZ128F427CCB4,,,,
TRAENGX12903CBDFF6,968985,https://genius.com/The-pineapple-thief-snow-drops-lyrics,359342,The Pineapple Thief
TRAENGY128F4272846,1786482,https://genius.com/Buddy-jewell-sweet-southern-comfort-lyrics,362896,Buddy Jewell
TRAENIZ128EF362B86,,,,
TRAENJB128F9319E46,1808162,https://genius.com/Capleton-tour-dj-ss-remix-lyrics,5201,Capleton
TRAENJZ12903CC901D,,,,
TRAENKS128F92F1780,,,,
TRAENOH128F933978A,1993567,https://genius.com/Cerati-melero-marea-de-venus-lyrics,455415,Cerati/Melero
TRAENOR128F14585F8,,,,
TRAENRA128F934B998,,,,
TRAENTC128F422F01B,,,,
TRAENUU128F424F50C,1304160,https://genius.com/House-of-lords-rock-bottom-lyrics,225085,House of Lords
TRAENVO128E0781A16,1764773,https://genius.com/Fun-lovin-criminals-love-unlimited-lyrics,15053,Fun Lovin' Criminals
TRAENWI12903CECA29,,,,
TRAENYD128F424AA32,1370557,https://genius.com/Chaotica-turbocharger-lyrics,370825,Chaotica
TRAEOAW128F4280F8E,,,,
TRAEOBA12903CAFAB0,1074886,https://genius.com/Placebo-hardly-wait-lyrics,64367,Placebo
TRAEOED128EF36659C,1997371,https://genius.com/Alfaaz-haye-mera-dil-lyrics,459198,Alfaaz
TRAEOFB12903CB7900,,,,
TRAEOFD128F9311409,390989,https://genius.com/Kraftwerk-computer-love-lyrics,84923,Kraftwerk
TRAEOGF128F423896A,3704100,https://genius.com/Jay-honest-nightmare-lyrics,1197018,Jay Honest
TRAEOGO128F93302B9,1649008,https://genius.com/Ffh-great-big-problem-lyrics,173073,FFH
TRAEOHK128F932F77A,,,,
TRAEOIC12903D05C54,,,,
TRAEOMS128F4262357,1514993,https://genius.com/Nofx-my-heart-is-yearning-lyrics,18892,NOFX
TRAEOMT128F92FE852,2947980,https://genius.com/Chris-clark-i-want-to-go-back-there-again-lyrics,375402,Chris Clark
TRAEOOH128F934ACD4,439284,https://genius.com/Gwar-lets-blame-the-lightman-lyrics,54588,GWAR
TRAEOPH128F932E302,,,,
TRAEOUE128F93187B9,965817,https://genius.com/Sick-puppies-master-of-the-universe-lyrics,23622,Sick Puppies
TRAEOUJ128EF352F8B,66387,https://genius.com/Sam-sillah-40-bars-exclusive-lyrics,797662,Sam Sillah
TRAEOUM128F42915ED,1132648,https://genius.com/Andreas-dorau-das-telefon-sagt-du-lyrics,375205,Andreas Dorau
TRAEOUQ128F9322E73,,,,
TRAEOVG12903CEDD3A,,,,
TRAEPAC12903CE5DC8,432711,https://genius.com/Ray-charles-lets-go-get-stoned-lyrics,22416,Ray Charles
TRAEPAW128F4285BAB,907092,https://genius.com/Geggy-tah-gina-lyrics,359103,Geggy Tah
TRAEPGE128F9328E94,,,,
TRAEPGH128F9343CD8,1710304,https://genius.com/Los-fabulosos-cadillacs-el-mensaje-soy-yo-lyrics,72961,Los Fabulosos Cadillacs
TRAEPGQ128F932AE6D,2104846,https://genius.com/Loretta-lynn-i-cant-feel-you-anymore-lyrics,187271,Loretta Lynn
TRAEPIY128E0786AB7,,,,
TRAEPPP128F92F11E8,1200089,https://genius.com/Mista-ill-sweat-you-lyrics,8409,Mista
TRAEPZJ12903CB00C4,1611850,https://genius.com/Unearth-fuel-the-fire-lyrics,355755,Unearth
